geracao,cromossomo,x,y,aptidao,pai1,pai2,geracao_pais
1,11110011100111011001011001000110111001011110,90.32468565098898,13.847282850094516,0.5048829,,,
1,01010111001110100000100010110001001100000001,-31.85413643220339,-65.39301047158492,0.507201,,,
1,00001000101011010100010100111001001000010110,-93.22123365908472,-38.84170981447931,0.5024246,,,
1,11111101010100101000100110011010101001011000,97.90816257194581,-19.795589398286197,0.5011764,,,
1,11011001011100100111100101100101011110101010,69.88062140479599,-30.179865403143268,0.5013928,,,
1,01000110000100011100111100100010110111011001,-45.25817519621258,56.80970115892916,0.5092545,,,
1,01000010110110101110100010110111101110011101,-47.76943868862121,-64.11604025746351,0.4912915,,,
1,10110100111111001001001111011011100000101010,41.395793293903665,92.87314245060503,0.4974086,,,
1,10010101101110010010101010001011100111010011,16.97132992060898,27.268392388437363,0.5200008,,,
1,10101011011001001000100110111000111010000001,33.90057895197367,-13.885429831845727,0.4516339,,,
1,01000110000101010000000011010000010000001111,-45.24840003213883,-59.32544692169355,0.4999771,,,
1,01110001011110000010111101110100011100000111,-11.351993406294199,72.74207418968061,0.4888743,,,
1,00101100011111011101101100000100001101010110,-65.24094706557919,50.822007852079366,0.4963443,,,
1,00000000001110010001110111110100100111011001,-99.8257159771242,-2.2235160406866186,0.5008654,,,
1,00100010011011101011110010010011000101100101,-73.09955909241654,-71.27203256417097,0.4961687,,,
1,10011011101110001100000001110010010111010001,21.657591261289426,-77.66336862167564,0.4954398,,,
1,10100011001010101001101100000010010100000111,27.473766201440384,50.452029812819916,0.4939183,,,
2,10011101011110010010001001110100000100001111,23.025923496704934,22.66920153360404,0.4736535,10011101011110010010001001110100000101001110,11001011101000011000100000000110011001001001,1.0
2,11001011101000011000100000000110011001001001,59.08674218338541,-98.75140160355606,0.4983202,10011101011110010010001001110100000101001110,11001011101000011000100000000110011001001001,1.0
2,00110001100110100100111011101001011110101001,-61.24786406704523,45.6013549807918,0.4963064,00110001100110100101111101100110001110010111,01110010101111011110111011101001011110101001,1.0
2,01110010101111011111111101100110001110010111,-10.357692326949191,69.96573685782835,0.4861725,00110001100110100101111101100110001110010111,01110010101111011110111011101001011110101001,1.0
2,11110000011100100010001001110100000101001110,87.8483266468827,22.672205608416945,0.504258,11110000011100101111101011010101010000011111,10011101011110010010001001110100000101001110,1.0
2,10011101011110011111111011010101010000011111,23.02854610170033,41.651902592635764,0.5276465,11110000011100101111101011010101010000011111,10011101011110010010001001110100000101001110,1.0
2,11001100010111110100011000001111010110101010,59.66576568264142,2.9988534447797406,0.5238276,11001100010011010100111011110101010000001001,11000001010111110100011000001111010110101010,1.0
2,11000001010011010100111011110101010000001001,51.01717734746393,47.900855040754095,0.497713,11001100010011010100111011110101010000001001,11000001010111110100011000001111010110101010,1.0
2,10011011001010110000100010000110001111010001,21.2250998556852,-73.78153175867361,0.4902719,00011011001010010110100110001010110111101010,00001011001000110000100010000110001111010001,1.0
2,00001011001000010110100110001010110111101010,-91.30430014235976,-22.8770072166937,0.5049931,00011011001010010110100110001010110111101010,00001011001000110000100010000110001111010001,1.0
2,11110000011100101111101011010101010000011111,87.8509015681509,41.651902592635764,0.5043307,11110000011100101111101011010101010000011111,11001011101000011000100000000110011001001001,1.0
2,11001011101000011000100000000110011001001011,59.08674218338541,-98.75130623610168,0.4983199,11110000011100101111101011010101010000011111,11001011101000011000100000000110011001001001,1.0
2,01000010010100011100111100100010110111011001,-48.18786339470468,56.80970115892916,0.4972644,01000110000100011100111100100010110111011001,11001011101000011000100000000110011001001001,1.0
2,11001011101000011000100000000110011001001001,59.08674218338541,-98.75140160355606,0.4983202,01000110000100011100111100100010110111011001,11001011101000011000100000000110011001001001,1.0
2,11011000001111101111100101101001101001010111,68.94220565371648,-29.365951863754233,0.506879,11010000001111101111100101101001110011000001,00010001010110111011011010101001101001010111,1.0
2,00010001010110111011011010101001110011000001,-86.43889103863026,33.1635315808133,0.4946396,11010000001111101111100101101001110011000001,00010001010110111011011010101001101001010111,1.0
2,00010111111100100101101100010111001111111000,-81.29167110721376,54.54067100064063,0.5023855,00010111111100100101101100010111001111110110,11100000110000111111100001000110000111011000,1.0
2,11100000110000111111100001000110000111010110,75.59809102966571,-86.30571038859138,0.4975288,00010111111100100101101100010111001111110110,11100000110000111111100001000110000111011000,1.0
2,01000000010110011011100111100000001100110110,-49.72618811754897,-6.210781624503525,0.5386725,01000000010110011011101111100101111110000010,10010000011000110010010111110000001100110110,1.0
2,10010000011000100010001111100101111110000010,12.799480628843455,94.91591332338174,0.4951868,01000000010110011011101111100101111110000010,10010000011000110010010111110000001100110110,1.0
2,01001000101000011001101101001001001100111010,-43.2568414823631,64.29723842078172,0.4949265,01001000101000011001101101001001001100111010,00100001001011101101000111010101101011000110,1.0
2,00100001011011101101000111010101101011000110,-73.88057086004517,-8.266903940893158,0.4939415,01001000101000011001101101001001001100111010,00100001001011101101000111010101101011000110,1.0
2,01110100011001000110100011111001101010000010,-9.068562762394606,-51.238906678892775,0.4664692,01110100011001000110100011111001101010000011,01001000101000011001101101001001001100111010,1.0
2,01011000101000011001101101001001001100101011,-30.75683850213015,64.29652316487389,0.4948094,01110100011001000110100011111001101010000011,01001000101000011001101101001001001100111010,1.0
2,10010000011000110010010111110000001100110110,12.80258007111074,-3.085780879445281,0.6296571,10010000011000110010010111110000001100110110,10000010110010101100111100011000011111100110,1.0
2,10000010110010101100111100011000011111100110,2.181411309578735,54.783953376758916,0.470245,10010000011000110010010111110000001100110110,10000010110010101100111100011000011111100110,1.0
2,01001010100110110101100111001111110011111110,-41.713414600709584,-9.411694863246652,0.4522433,01001010100110110101100111001111110011111110,00101011001011111111110011001010110001000111,1.0
2,00101011001011111111110011001010110001100111,-66.25980526442653,-60.39546975981468,0.4940525,01001010100110110101100111001111110011111110,00101011001011111111110011001010110001000111,1.0
2,10100011001010101001101100011001101111011001,27.473766201440384,55.02747417151312,0.480687,10100011001010101001101100000010010100000111,11101011100100000001101011011001101111011001,1.0
2,11101011100100000001101011000010010100000111,84.03353310430839,37.95202683258697,0.4967405,10100011001010101001101100000010010100000111,11101011100100000001101011011001101111011001,1.0
2,10010001011001100010111001010110000100000001,13.593080900449962,16.80915756443919,0.6703725,10010001011001100010111001010110000100010111,01001110111010011101011010000000001010000001,1.0
2,01001110111010011101011010000000001010010111,-38.348898493981004,25.031644113455798,0.4538805,10010001011001100010111001010110000100010111,01001110111010011101011010000000001010000001,1.0
2,01010111001110100000100010110001001101001000,-31.85413643220339,-65.3896249269545,0.5072651,01010111001110100000100010110001001100000001,00101110001101100010000010011011100001001000,1.0
2,00101110001101100010000010011011100000000001,-63.89731500084758,-69.62885132523806,0.5044175,01010111001110100000100010110001001100000001,00101110001101100010000010011011100001001000,1.0
2,11001100010011010110111101100011010000110011,59.61131086619159,69.38723787957142,0.5041987,11001100010001010110111101100011010000110011,01001000101000011001101101001001001100111010,1.0
2,01001000101000011001101101001001001100111010,-43.2568414823631,64.29723842078172,0.4949265,11001100010001010110111101100011010000110011,01001000101000011001101101001001001100111010,1.0
2,11000110101100001000001001000000100010010111,55.22617226270967,12.604883338185147,0.5276887,11000110101100001000001000010100110010001100,00110001010110101110001111000000100010010111,1.0
2,10110001010110101110001110010100110010001100,38.55861152615822,79.05945278631515,0.5065497,11000110101100001000001000010100110010001100,00110001010110101110001111000000100010010111,1.0
2,10010101101110010010101010001011100111010011,16.97132992060898,27.268392388437363,0.5200008,10010101101110010010101010001011100111010011,00110001100110100101111101100110001110010111,1.0
2,00110001100110100101111101101110001110010111,-61.24767333213647,71.52823723035746,0.5050695,10010101101110010010101010001011100111010011,00110001100110100101111101100110001110010111,1.0
2,11111101010100101000100111101000011000001010,97.90816257194581,-4.613758233489563,0.5013807,11111101010100101000100110011010101001011000,11111010000011100101010000101000011000001010,1.0
2,11111010000011100101010000011010101001011000,95.35627254397215,-94.79560727968389,0.5004195,11111101010100101000100110011010101001011000,11111010000011100101010000101000011000001010,1.0
2,10010110000010110011100011111101101101001110,17.221764855805603,-50.44792901228166,0.5331973,10010110000010110011100011111101101111000010,10011101011110010010001001110100000101001110,1.0
2,00011101011110010010001001110100000111000010,-76.97410034515866,22.67773692077087,0.4912908,10010110000010110011100011111101101111000010,10011101011110010010001001110100000101001110,1.0
2,00001101111100101001110000001100101000010110,-89.10336234649714,-97.53313005760432,0.5013943,00001101111100101001100000001100111010000000,00001000101011010100010100111001001000010110,1.0
2,00001000101011010100000100111001011010000000,-93.2212813428119,-38.787827202755736,0.5025552,00001101111100101001100000001100111010000000,00001000101011010100010100111001001000010110,1.0
2,11001100010011010100111011110111110011110010,59.610929396374075,48.40024671560448,0.4901846,11001100010011010100111011110101010000001001,11010001000000010101111100110111110011110010,1.0
2,10010001000000010001111100110101010000001001,13.28466255299152,60.400858020987044,0.4915595,11001100010011010100111011110101010000001001,11010001000000010101111100110111110011110010,1.0
2,11110011100111100101010000101001011000001010,90.32697446989405,-91.91846654855408,0.5015984,11110011100111011001011001000110111001011110,11111010000011100101010000101000011000001010,1.0
2,11111011000011011001011001000110111000011110,96.13523391133162,13.84423109155442,0.5039748,11110011100111011001011001000110111001011110,11111010000011100101010000101000011000001010,1.0
2,11101011100100000001101011001010110001000111,84.03353310430839,39.60302820277886,0.4951266,11101011100100000001101011011001101111011001,00101011001011111111110011001010110001000111,1.0
2,00101011001011111111010011011001101111011001,-66.25990063188091,-57.472552650583424,0.5057921,11101011100100000001101011011001101111011001,00101011001011111111110011001010110001000111,1.0
2,00100001001011110101111100110111110011110010,-74.07421447615968,60.90024969583743,0.4952461,00100001001011101101000111010101101011000110,11010001000000010101111100110111110011110010,1.0
2,11010001000000001101000111010101101011000110,63.28376848310674,-8.266903940893158,0.4922848,00100001001011101101000111010101101011000110,11010001000000010101111100110111110011110010,1.0
2,00011011001010010110100110001110110111101010,-78.77988309380605,-22.095757030429127,0.5081234,00011011001010010110100110001010110111101010,00101011001011111111110011001010110001000111,1.0
2,00101011001011111111110011001010110101000111,-66.25980526442653,-60.384788604924346,0.4940306,00011011001010010110100110001010110111101010,00101011001011111111110011001010110001000111,1.0
2,01001100100100001101001001110001011111001110,-40.183053060305845,22.16561369076102,0.4595693,01100010011001111000011100011110010000111011,00001000100100001101001001110001011111001110,1.0
2,00100010011001111000011100011110010000111011,-73.12158897437786,55.91105363632528,0.4982864,01100010011001111000011100011110010000111011,00001000100100001101001001110001011111001110,1.0
2,00001101111101001001111111000100101111100110,-89.09725882941694,88.4265395227765,0.5017165,00001101111100101001100000001100111010000000,01100110001111001001101111000100101111100110,1.0
2,01100110001110001001101000001100111010000000,-20.1397705411364,2.5207763959828355,0.2568072,00001101111100101001100000001100111010000000,01100110001111001001101111000100101111100110,1.0
2,00110010111111100001011001010011011000110101,-60.16210559895172,16.286734649356518,0.5111736,00110010111111100001011001010011011000110101,01110101110111000101001101110100110010010010,1.0
2,01110101110111000101001101110100110010010010,-7.921387653681677,72.80973739856182,0.4952528,00110010111111100001011001010011011000110101,01110101110111000101001101110100110010010010,1.0
2,01000110000101010000000010100011111110011110,-45.24840003213883,-67.97341536841759,0.5084936,01000110000101010000000011010000010000001111,11100100101100011011100010100011111110011110,1.0
2,11100100101100011011100011010000010000001111,78.66739718136719,-59.32544692169355,0.4971592,01000110000101010000000011010000010000001111,11100100101100011011100010100011111110011110,1.0
2,11100111100101000001000101010101100001100010,80.92064402595616,-33.29609234239872,0.5040254,11100111100101001001000101010101100101100010,10010001011001100010111001010110000100010111,1.0
2,10010001011001100010111001010110000100010111,13.593080900449962,16.810206606437347,0.6706215,11100111100101001001000101010101100101100010,10010001011001100010111001010110000100010111,1.0
2,00001011001000110000100010000110001111010001,-91.29934103473211,-73.78153175867361,0.4984876,00001011001000110000100010000110001111010001,10001101100111000001000011010101000101001010,1.0
2,10001101100111000001000011010101000101001010,10.632541330466594,-58.382691951439845,0.5187906,00001011001000110000100010000110001111010001,10001101100111000001000011010101000101001010,1.0
2,11100000110000111111100001000110000110001001,75.59809102966571,-86.30938203558493,0.4975309,11100000110000111111100001000110000111011000,00001101100110001010000011011111011110001001,1.0
2,00001101100110001010000011011111011111011000,-89.3779729313786,-56.34955319155531,0.4977195,11100000110000111111100001000110000111011000,00001101100110001010000011011111011110001001,1.0
2,01000111000100110100000000101001111111001001,-44.47249042331944,-91.79949564921752,0.4962283,01000111000100110100000000101001111111001001,11000001010111110100011000001111010110101010,1.0
2,11000001010111110100011000001111010110101010,51.072013633731274,2.9988534447797406,0.4917283,01000111000100110100000000101001111111001001,11000001010111110100011000001111010110101010,1.0
2,10010101101110010010101010001011100111000111,16.97132992060898,27.267820183711095,0.5201175,10010101101110010010101010001011100111010011,00101011001011111111110011001010110001000111,1.0
2,00101011001011111111110011001010100001010011,-66.25980526442653,-60.445251571,0.4941707,10010101101110010010101010001011100111010011,00101011001011111111110011001010110001000111,1.0
2,00000000001110010001110100000010010100000111,-99.8257159771242,-49.54799402904368,0.4972599,00000000001110010001110111110100100111011001,10100011001010101001101100000010010100000111,1.0
2,10100011001010101001101111110100100111011001,27.473766201440384,97.77650780117699,0.4981504,00000000001110010001110111110100100111011001,10100011001010101001101100000010010100000111,1.0
2,01100110001111001001101001100010010111010001,-20.127563506976017,19.21165447512972,0.5987947,01100110001111001001101111000100101111100110,10011011101110001100000001110010010111010001,1.0
2,10011011101110001100000111000100101111100110,21.657591261289426,-11.5734843190871,0.5788632,01100110001111001001101111000100101111100110,10011011101110001100000001110010010111010001,1.0
2,00110001010111101110001111000000100001001000,-61.42920528154499,87.60113420513491,0.5030227,00110001010110101110001111000000100010010111,00101110001101100010000010011011100001001000,1.0
2,00101110101101100010000010011011100010010111,-63.5066899077153,-69.62169876615971,0.5051203,00110001010110101110001111000000100010010111,00101110001101100010000010011011100001001000,1.0
2,01100011100110101001110101101111000110100101,-22.184401079273485,-28.30022056108011,0.4103081,00101001011001010101000000111100001111101110,11100011100110101001110101101111000110100101,1.0
2,10101001011001010101000000111100001111101110,32.340462765804006,-88.23327737647948,0.5044143,00101001011001010101000000111100001111101110,11100011100110101001110101101111000110100101,1.0
2,10100001001110101010111100100010110111011001,25.960332384188746,56.80970115892916,0.5153248,10100001001110001010100110111001001001101010,01000110000100011100111100100010110111011001,1.0
2,01000110000100011100100110111001001001101010,-45.258222879939765,-13.837698420929527,0.5437819,10100001001110001010100110111001001001101010,01000110000100011100111100100010110111011001,1.0
2,00100110101000101101010101101101000000010001,-69.81558080091018,-28.71010987999675,0.510963,00101011001011111111110011001010110001000111,01000110101000101101010101101101000000010001,1.0
2,01001011001011111111110011001010110001000111,-41.259799303960634,-60.39699563908473,0.4974683,00101011001011111111110011001010110001000111,01000110101000101101010101101101000000010001,1.0
2,10010000011000110010010111110000001100110110,12.80258007111074,-3.085780879445281,0.6296571,10010000011000110010010111110000001100110110,00010010011110101111110011110001101010011100,1.0
2,00010010011110101111110011110001101010011100,-85.56217803053332,-52.800167274514976,0.5040507,10010000011000110010010111110000001100110110,00010010011110101111110011110001101010011100,1.0
2,00100101100011000101011011001010000010101110,-70.66549555432691,39.46145521675473,0.5007204,00100101100011000101011011001010000010101110,10010000011000110010010111110000001100110110,1.0
2,10010000011010110010000111110000001100110110,12.826946455704316,-3.085780879445281,0.6133267,00100101100011000101011011001010000010101110,10010000011000110010010111110000001100110110,1.0
2,00110001010110101110001111000000100000011111,-61.44141231570538,87.59917917232016,0.5030098,00110001010110101110001111000000100010010111,11110000011100101111101011010101010000011111,1.0
2,11110000011101101111101011010101010010010111,87.86310860231129,41.657624639898444,0.5043668,00110001010110101110001111000000100010010111,11110000011100101111101011010101010000011111,1.0
2,10010110000010110011100011111101101111000010,17.221764855805603,-50.44239769992774,0.5331343,10010110000010110011100011111101101111000010,11000001010111110100011000001111010110101010,1.0
2,11000001010111110100011000001111010110101010,51.072013633731274,2.9988534447797406,0.4917283,10010110000010110011100011111101101111000010,11000001010111110100011000001111010110101010,1.0
2,01000010110110101110100010110111101110011101,-47.76943868862121,-64.11604025746351,0.4912915,01000010110110101110100010110111101110011101,11000110101100001000001000010100110010001100,1.0
2,11000110101100001100001000010100110010001100,55.22693520234469,4.0594349049174525,0.47885,01000010110110101110100010110111101110011101,11000110101100001000001000010100110010001100,1.0
2,01101001001101000010000010011011100001001000,-17.809657528318766,-69.62546578060764,0.5093626,01101001001101000001110000110010000010111100,00101110001101100010000010011011100001001000,1.0
2,00101100001101100001110000110000000010111100,-65.45986305710389,-90.61603322411375,0.4976182,01101001001101000001110000110010000010111100,00101110001101100010000010011011100001001000,1.0
2,00001000101011010100010010000111011101000110,-93.22123365908472,-73.5440191135452,0.5006219,00001000101011010100010100111001001000010110,00000010110010101100100010000111011101000110,1.0
2,00000010110010101100100100111001001000010110,-97.81866021601205,-38.84170981447931,0.4965722,00001000101011010100010100111001001000010110,00000010110010101100100010000111011101000110,1.0
3,00101110101101100010000010011011100010010010,-63.5066899077153,-69.62193718479566,0.5051203,00101110101101100010000010011011100010010111,11001100010011010100111011110111110011110010,2.0
3,11001100010011010100111011110111110011110111,59.610929396374075,48.40048513424043,0.4901835,00101110101101100010000010011011100010010111,11001100010011010100111011110111110011110010,2.0
3,01000000010110011011100111100000001100110110,-49.72618811754897,-6.210781624503525,0.5386725,00100001001011110101111100110111110011110010,01000000010110011011100111100000001100110110,2.0
3,00101001001011110101111100110111110011110010,-67.82421298604322,60.90024969583743,0.5057441,00100001001011110101111100110111110011110010,01000000010110011011100111100000001100110110,2.0
3,10101111001101100010000010011011100000000001,36.88395902728058,-69.62885132523806,0.5083988,00101110001101100010000010011011100000000001,00010001010110111011011010101001110011000001,2.0
3,01010001010110111011011010101001110011000001,-36.43887911769846,33.1635315808133,0.482702,00101110001101100010000010011011100000000001,00010001010110111011011010101001110011000001,2.0
3,10010000011011110010000111110000001100110110,12.8391534898647,-3.085780879445281,0.60506,10010000011010110010000111110000001100110110,00101011001011111111010011011001101111011001,2.0
3,00101011001011111111010011011001101111011001,-66.25990063188091,-57.472552650583424,0.5057921,10010000011010110010000111110000001100110110,00101011001011111111010011011001101111011001,2.0
3,11110000011100100010001001010110000100000001,87.8483266468827,16.80915756443919,0.4939343,11110000011100100010001001110100000101001110,10010001011001100010111001010110000100000001,2.0
3,10010001011001100010111001110100000101001110,13.593080900449962,22.672205608416945,0.3511664,11110000011100100010001001110100000101001110,10010001011001100010111001010110000100000001,2.0
3,01101001001101000010000010011011100001001000,-17.809657528318766,-69.62546578060764,0.5093626,01101001001101000010000010011011100001001000,10010001011001100010111001010110000100010111,2.0
3,10010001011001100010111001010110000100010111,13.593080900449962,16.810206606437347,0.6706215,01101001001101000010000010011011100001001000,10010001011001100010111001010110000100010111,2.0
3,10010000011000110010010000000110011001001011,12.80258007111074,-98.75130623610168,0.4986178,10010000011000110010010111110000001100110110,11001011101000011000100000000110011001001011,2.0
3,11001011101000011000100111110000001100110110,59.08674218338541,-3.085780879445281,0.5123672,10010000011000110010010111110000001100110110,11001011101000011000100000000110011001001011,2.0
3,01110100010110101110001111000000100000011111,-9.097649835979894,87.59917917232016,0.5063758,01110100011001000110100011111001101010000010,00110001010110101110001111000000100000011111,2.0
3,00110001011001000110100011111001101010000010,-61.41232524212008,-51.238906678892775,0.4911687,01110100011001000110100011111001101010000010,00110001010110101110001111000000100000011111,2.0
3,00001001011000110010010110110000001100110110,-92.66619507460477,-15.58578385967823,0.504384,00001101111101001001111111000100101111100110,10010000011000110010010111110000001100110110,2.0
3,10010101111101001001111111000100101111100110,17.152766502563125,88.4265395227765,0.4971563,00001101111101001001111111000100101111100110,10010000011000110010010111110000001100110110,2.0
3,00011011001010110000100010000110001111010001,-78.7749239861784,-73.78153175867361,0.4980745,00001101100110001010000011011111011111011000,10011011001010110000100010000110001111010001,2.0
3,10001101100110001010000011011111011111011000,10.622050910485001,-56.34955319155531,0.4995708,00001101100110001010000011011111011111011000,10011011001010110000100010000110001111010001,2.0
3,10010101101110010010101010001011100111000111,16.97132992060898,27.267820183711095,0.5201175,10010101101110010010101010001011100111000111,11110000011101101111101011010101010010010111,2.0
3,11110000011101101111101011010101010010010111,87.86310860231129,41.657624639898444,0.5043668,10010101101110010010101010001011100111000111,11110000011101101111101011010101010010010111,2.0
3,11101011100100000001101011000010010100000111,84.03353310430839,37.95202683258697,0.4967405,11101011100100000001101011000010010100000111,01000010010100011100111100100010110111011001,2.0
